@relation pacmandirection-weka.filters.unsupervised.attribute.Remove-R4-11-weka.filters.unsupervised.attribute.Remove-R21-weka.filters.unsupervised.attribute.Remove-R16-weka.filters.unsupervised.attribute.Remove-R16-19-weka.filters.unsupervised.attribute.Remove-R12-15

@attribute posPacmanX numeric
@attribute posPacmanY numeric
@attribute score numeric
@attribute posGhost1X numeric
@attribute posGhost1Y numeric
@attribute posGhost2X numeric
@attribute posGhost2Y numeric
@attribute posGhost3X numeric
@attribute posGhost3Y numeric
@attribute posGhost4X numeric
@attribute posGhost4Y numeric
@attribute directionPacman {North,South,West,East,Stop,None}

@data
14,6,339,4,7,4,3,5,1,7,1,West
14,7,338,5,7,3,3,5,1,7,1,North
14,8,337,6,7,3,3,5,1,7,1,North
14,9,336,5,7,3,3,5,1,7,1,North
14,10,335,5,6,2,3,5,1,7,1,North
14,11,334,4,6,2,3,5,1,7,1,North
13,11,333,5,6,3,3,5,1,7,1,West
13,11,332,5,5,3,4,5,1,7,1,West
13,12,331,5,5,4,4,5,1,7,1,North
12,12,330,5,4,3,4,5,1,7,1,West
11,12,329,5,4,3,5,5,1,7,1,West
10,12,328,5,3,3,4,5,1,7,1,West
10,11,327,6,3,3,5,5,1,7,1,South
10,10,326,7,3,4,5,5,1,7,1,South
10,9,325,6,3,5,5,5,1,7,1,South
10,8,324,7,3,5,5,5,1,7,1,South
10,7,323,8,3,5,4,5,1,7,1,South
10,6,322,8,3,5,5,5,1,7,1,South
10,5,321,8,4,5,6,5,1,7,1,South
10,4,320,8,4,5,6,5,1,7,1,South
9,4,319,8,4,4,6,5,1,7,1,West
8,4,518,1,1,4,5,5,1,7,1,West
8,4,517,1,1,4,6,5,1,7,1,West
8,5,516,1,1,4,7,5,1,7,1,North
8,6,515,1,1,5,7,5,1,7,1,North
7,6,514,1,1,5,8,5,1,7,1,West
6,6,513,1,1,6,8,5,1,7,1,West
5,6,512,1,1,6,7,5,1,7,1,West
5,7,511,1,1,6,8,5,1,7,1,North
5,8,510,1,1,6,7,5,1,7,1,North
6,8,509,1,1,6,6,5,1,7,1,East
6,8,508,1,1,7,6,5,1,7,1,East
6,7,507,1,1,8,6,5,1,7,1,South
6,6,506,1,1,8,7,5,1,7,1,South
7,6,505,1,1,9,7,5,1,7,1,East
8,6,504,1,1,10,7,5,1,7,1,East
8,7,503,1,1,9,7,5,1,7,1,North
8,8,502,1,1,9,7,5,1,7,1,North
9,8,501,1,1,10,7,5,1,7,1,East
10,8,500,1,1,10,6,5,1,7,1,East
10,7,499,1,1,9,6,5,1,7,1,South
10,6,498,1,1,9,6,5,1,7,1,South
10,5,497,1,1,8,6,5,1,7,1,South
9,1,0,1,5,8,5,11,5,18,5,Stop
9,1,-1,1,4,9,5,11,5,18,5,Stop
9,1,-2,1,3,9,5,11,5,17,5,Stop
10,1,97,1,3,9,5,10,5,16,5,East
11,1,196,1,2,8,5,10,4,17,5,East
12,1,295,1,2,8,5,9,4,17,5,East
13,1,394,1,3,9,5,9,3,16,5,East
14,1,493,1,3,8,5,9,4,17,5,East
15,1,592,1,4,8,5,9,5,18,5,East
15,2,691,1,4,8,5,10,5,18,4,North
15,3,790,1,4,8,5,10,4,18,3,North
15,4,889,1,3,8,5,10,4,18,2,North
15,5,988,1,3,9,5,10,5,18,1,North
16,5,1087,1,3,9,5,10,4,18,1,East
17,5,1186,1,3,8,5,10,4,18,2,East
18,5,1185,1,4,9,5,10,4,18,3,East
18,4,1284,1,3,9,4,10,3,18,3,South
18,3,1583,1,4,9,4,11,3,7,1,South
18,2,1682,1,5,9,5,12,3,8,1,South
18,1,1781,2,5,9,4,13,3,7,1,South
17,1,1880,1,5,9,4,13,4,8,1,West
16,1,1979,2,5,9,4,13,5,8,1,West
15,1,1978,3,5,9,4,14,5,7,1,West
14,1,1977,2,5,10,4,13,5,6,1,West
13,1,1976,1,5,10,4,13,4,5,1,West
13,2,2075,2,5,9,4,13,5,5,1,North
13,3,2174,3,5,10,4,14,5,4,1,North
13,4,2273,3,5,9,4,13,5,5,1,North
13,5,2572,2,5,9,4,6,1,4,1,North
14,5,2671,3,5,10,4,7,1,5,1,East
15,5,2670,4,5,10,4,6,1,5,1,East
14,5,2669,4,5,10,5,6,1,5,1,West
13,5,2668,5,5,10,5,5,1,6,1,West
13,4,2667,5,4,10,4,4,1,6,1,South
13,3,2666,5,4,9,4,3,1,5,1,South
12,3,2765,6,4,9,5,4,1,6,1,West
11,3,2864,6,5,8,5,4,1,6,2,West
10,3,2963,5,5,8,5,4,1,6,1,West
10,4,2962,6,5,9,5,3,1,6,1,North
10,5,2961,6,4,9,4,3,1,7,1,North
9,5,2960,6,4,9,3,3,1,7,1,West
8,5,2959,5,4,9,3,4,1,7,1,West
8,5,2958,6,4,9,4,4,1,6,1,West
8,5,2957,6,4,10,4,3,1,5,1,West
8,5,2956,5,4,9,4,4,1,6,1,West
9,5,2955,6,4,9,4,4,2,6,2,East
9,4,3154,6,4,4,1,4,1,6,1,South
9,3,3253,6,5,5,1,4,2,5,1,South
8,3,3352,6,4,5,1,4,3,6,1,West
7,3,3451,6,5,4,1,4,4,5,1,West
6,3,3550,5,5,5,1,4,5,5,1,West
6,4,3649,5,4,6,1,3,5,4,1,North
6,5,3748,4,4,5,1,4,5,4,2,North
1,11,0,6,5,6,9,8,11,14,6,Stop
1,11,-1,6,4,5,9,9,11,14,6,Stop
1,11,-2,5,4,6,9,10,11,14,7,Stop
2,11,-3,4,4,6,9,10,10,14,6,East
3,11,-4,4,4,6,10,10,9,14,7,East
4,11,-5,4,4,6,9,11,9,14,7,East
5,11,-6,4,5,6,10,11,9,14,8,East
6,11,-7,3,5,5,10,11,9,13,8,East
6,10,192,2,5,3,1,12,9,13,7,South
6,9,191,2,4,3,1,11,9,12,7,South
5,9,190,2,5,3,1,10,9,13,7,West
4,9,189,1,5,3,1,11,9,13,7,West
5,9,188,1,5,3,1,12,9,12,7,East
6,9,187,1,5,3,1,12,8,13,7,East
7,9,186,1,6,3,1,12,9,13,7,East
8,9,185,1,7,3,1,13,9,13,8,East
9,9,184,1,7,3,1,14,9,12,8,East
10,9,183,1,7,3,1,14,8,12,8,East
11,9,182,1,8,3,1,15,8,13,8,East
12,9,181,1,7,3,1,15,7,12,8,East
13,9,180,1,6,3,1,15,7,13,8,East
13,8,379,1,6,3,1,15,8,7,1,South
13,7,378,1,5,3,1,15,7,7,1,South
14,7,377,1,5,3,1,15,7,7,1,East
15,7,576,1,6,3,1,5,1,7,1,East
15,8,575,1,7,3,1,5,1,7,1,North
15,9,574,2,7,3,1,5,1,7,1,North
15,9,573,2,7,3,1,5,1,7,1,North
14,9,572,2,7,3,1,5,1,7,1,West
14,10,671,2,8,3,1,5,1,7,1,North
14,11,670,1,8,3,1,5,1,7,1,North
13,11,669,1,7,3,1,5,1,7,1,West
12,11,668,1,8,3,1,5,1,7,1,West
11,11,667,2,8,3,1,5,1,7,1,West
11,10,666,3,8,3,1,5,1,7,1,South
11,9,665,4,8,3,1,5,1,7,1,South
11,9,664,4,9,3,1,5,1,7,1,South
10,9,663,4,9,3,1,5,1,7,1,West
9,9,662,4,9,3,1,5,1,7,1,West
8,9,661,5,9,3,1,5,1,7,1,West
7,9,660,5,9,3,1,5,1,7,1,West
6,9,659,5,10,3,1,5,1,7,1,West
5,9,658,5,11,3,1,5,1,7,1,West
4,9,657,5,11,3,1,5,1,7,1,West
3,9,656,6,11,3,1,5,1,7,1,West
2,9,655,6,11,3,1,5,1,7,1,West
3,9,654,6,11,3,1,5,1,7,1,East
4,9,653,6,10,3,1,5,1,7,1,East
12,10,0,5,6,5,12,13,6,13,12,Stop
12,10,-1,5,6,5,12,13,6,13,12,Stop
12,10,-2,4,6,5,12,13,6,13,12,Stop
13,10,-3,4,6,5,12,12,6,13,12,East
14,10,-4,4,5,5,12,13,6,12,12,East
15,10,-5,3,5,5,12,13,6,11,12,East
15,9,-6,3,6,6,12,14,6,11,12,South
15,8,-7,4,6,6,12,14,7,11,12,South
15,7,-8,5,6,6,12,14,7,10,12,South
15,6,-9,5,6,5,12,14,6,10,12,South
14,6,190,4,6,5,12,5,1,10,12,West
13,6,189,4,7,5,12,5,1,9,12,West
12,6,188,4,6,5,12,5,1,9,13,West
12,5,187,4,6,6,12,5,1,8,13,South
12,4,186,3,6,6,12,5,1,9,13,South
12,3,185,3,5,6,12,5,1,9,12,South
11,3,184,4,5,5,12,5,1,9,13,West
10,3,183,3,5,5,12,5,1,9,13,West
9,3,182,4,5,5,12,5,1,8,13,West
8,3,181,5,5,5,12,5,1,9,13,West
7,3,180,4,5,5,12,5,1,10,13,West
7,4,179,4,6,6,12,5,1,10,14,North
7,5,178,4,5,5,12,5,1,10,13,North
6,5,177,4,4,5,12,5,1,10,13,West
5,5,176,3,4,5,12,5,1,10,13,West
4,5,175,2,4,6,12,5,1,9,13,West
3,5,174,2,4,6,12,5,1,9,13,West
3,4,373,1,1,7,12,5,1,10,13,South
2,4,372,1,1,7,12,5,1,10,12,West
1,4,371,1,1,8,12,5,1,10,13,West
1,5,370,1,1,8,13,5,1,10,13,North
1,6,369,1,1,9,13,5,1,10,12,North
1,7,368,1,1,10,13,5,1,11,12,North
1,8,367,1,1,10,14,5,1,10,12,North
1,9,366,1,1,9,14,5,1,9,12,North
1,10,365,1,1,9,13,5,1,9,12,North
1,11,364,1,1,10,13,5,1,9,13,North
1,12,363,1,1,10,12,5,1,8,13,North
1,13,362,1,1,11,12,5,1,9,13,North
1,14,361,1,1,10,12,5,1,9,14,North
2,14,360,1,1,10,12,5,1,8,14,East
3,14,359,1,1,9,12,5,1,8,13,East
4,14,358,1,1,10,12,5,1,9,13,East
5,14,357,1,1,10,13,5,1,10,13,East
6,14,356,1,1,10,14,5,1,10,13,East
7,14,355,1,1,9,14,5,1,9,13,East
8,14,354,1,1,9,13,5,1,8,13,East
9,14,553,1,1,3,1,5,1,9,13,East
10,14,552,1,1,3,1,5,1,8,13,East
14,3,0,10,15,13,15,14,15,17,15,Stop
14,3,-1,10,15,13,16,14,16,17,15,Stop
15,3,-2,11,15,13,17,14,17,17,15,East
16,3,-3,11,15,13,17,14,16,16,15,East
17,3,-4,10,15,13,17,14,15,16,15,East
18,3,-5,11,15,14,17,14,15,16,15,East
19,3,-6,11,15,14,17,14,15,17,15,East
20,3,-7,12,15,14,17,13,15,17,15,East
19,3,-8,12,15,13,17,14,15,17,15,West
18,3,-9,13,15,14,17,15,15,16,15,West
17,3,-10,14,15,13,17,15,15,16,15,West
16,3,-11,14,15,13,17,15,15,15,15,West
15,3,-12,14,15,14,17,16,15,15,15,West
15,4,-13,15,15,15,17,15,15,15,15,North
15,5,-14,14,15,15,17,14,15,16,15,North
16,5,-15,15,15,16,17,15,15,15,15,East
17,5,-16,16,15,16,17,16,15,15,15,East
18,5,-17,16,15,16,17,15,15,14,15,East
18,6,-18,15,15,17,17,16,15,13,15,North
18,7,-19,16,15,18,17,16,15,13,16,North
18,8,-20,17,15,19,17,17,15,13,17,North
17,8,-21,17,15,18,17,17,15,12,17,West
16,8,-22,17,15,17,17,16,15,12,18,West
15,8,-23,16,15,16,17,15,15,12,17,West
15,9,-24,17,15,15,17,16,15,12,17,North
15,10,-25,17,15,16,17,15,15,12,18,North
15,11,-26,16,15,17,17,16,15,12,17,North
16,11,-27,16,15,17,17,17,15,12,18,East
17,11,-28,17,15,17,17,17,15,12,18,East
18,11,-29,16,15,16,17,17,15,12,17,East
19,11,-30,17,15,17,17,16,15,12,17,East
19,12,-31,16,15,17,17,15,15,12,17,North
19,13,-32,17,15,16,17,16,15,13,17,North
19,14,-33,17,15,15,17,15,15,14,17,North
19,15,-34,17,15,15,17,14,15,15,17,North
19,16,-35,16,15,16,17,14,15,15,18,North
19,17,-36,16,15,16,17,14,15,15,19,North
18,17,-37,17,15,17,17,13,15,15,19,West
17,17,162,16,15,3,1,13,15,15,18,West
16,17,161,15,15,3,1,14,15,15,19,West
15,17,160,16,15,3,1,13,15,15,20,West
15,18,159,15,15,3,1,14,15,16,20,North
15,19,158,16,15,3,1,13,15,17,20,North
15,20,157,16,15,3,1,12,15,17,20,North
16,20,356,15,15,3,1,11,15,7,1,East
17,20,355,14,15,3,1,12,15,7,1,East
16,20,354,13,15,3,1,13,15,7,1,West
15,20,353,13,16,3,1,14,15,7,1,West
15,19,352,13,15,3,1,15,15,7,1,South
15,18,351,12,15,3,1,16,15,7,1,South
15,17,350,13,15,3,1,16,15,7,1,South
14,17,349,14,15,3,1,17,15,7,1,West
13,17,348,13,15,3,1,17,15,7,1,West
13,16,547,1,1,3,1,17,15,7,1,South
13,15,546,1,1,3,1,17,15,7,1,South
14,15,545,1,1,3,1,17,15,7,1,East
1,18,0,5,9,11,3,17,6,25,13,Stop
1,18,-1,4,9,11,4,18,6,25,13,Stop
1,18,-2,4,9,11,5,17,6,25,14,Stop
2,18,-3,4,10,11,5,16,6,24,14,East
3,18,-4,4,10,10,5,17,6,24,14,East
4,18,-5,3,10,9,5,17,6,23,14,East
5,18,-6,3,9,9,6,17,5,24,14,East
6,18,-7,3,9,9,5,17,5,24,14,East
7,18,-8,3,8,9,6,17,5,23,14,East
8,18,-9,3,7,10,6,17,6,23,14,East
9,18,-10,3,8,9,6,17,6,23,15,East
10,18,-11,3,7,10,6,18,6,24,15,East
11,18,-12,3,6,11,6,17,6,23,15,East
12,18,-13,3,7,11,5,18,6,24,15,East
13,18,-14,3,6,10,5,19,6,24,15,East
14,18,-15,3,5,10,5,19,5,23,15,East
14,17,-16,2,5,10,4,19,4,22,15,South
14,16,-17,1,5,10,3,20,4,21,15,South
14,15,-18,1,6,11,3,21,4,22,15,South
14,14,-19,1,7,11,4,21,4,22,16,South
14,13,-20,1,8,11,4,22,4,23,16,South
14,12,-21,1,7,11,5,22,4,24,16,South
14,11,-22,1,7,11,6,22,3,24,16,South
13,11,-23,1,6,10,6,22,4,25,16,West
13,11,-24,1,7,9,6,23,4,25,15,West
13,12,-25,1,7,9,6,23,4,24,15,North
12,12,-26,1,7,9,5,24,4,24,15,West
11,12,-27,1,6,9,6,23,4,25,15,West
10,12,-28,1,7,9,5,23,3,25,16,West
10,11,-29,1,7,8,5,23,3,25,15,South
10,10,-30,1,7,8,6,23,3,25,16,South
10,9,-31,1,6,8,7,24,3,25,15,South
10,8,-32,1,5,9,7,24,4,25,16,South
10,7,-33,2,5,9,7,23,4,25,17,South
9,7,166,2,4,3,1,23,3,25,17,West
8,7,165,2,5,3,1,24,3,25,17,West
8,6,164,2,4,3,1,25,3,25,17,South
8,5,163,3,4,3,1,24,3,25,17,South
8,4,162,4,4,3,1,23,3,25,16,South
8,3,161,4,4,3,1,22,3,25,17,South
7,3,160,4,5,3,1,22,4,25,18,West
6,3,159,5,5,3,1,21,4,25,18,West
5,3,158,5,4,3,1,21,4,25,17,West
4,3,157,5,4,3,1,21,4,25,17,West
4,4,356,1,1,3,1,21,4,25,17,North
4,5,355,1,1,3,1,22,4,25,18,North
5,5,354,1,1,3,1,22,3,25,18,East
5,5,353,1,1,3,1,22,3,25,17,East
5,6,352,1,1,3,1,22,3,25,17,North
6,6,351,1,1,3,1,23,3,25,16,East
7,6,350,1,1,3,1,23,3,25,15,East
8,6,349,1,1,3,1,23,4,25,16,East
9,6,348,1,1,3,1,23,3,24,16,East
10,6,347,1,1,3,1,23,4,24,15,East
11,6,346,1,1,3,1,22,4,23,15,East
11,7,345,1,1,3,1,23,4,24,15,North
11,8,344,1,1,3,1,23,4,25,15,North
11,9,343,1,1,3,1,24,4,24,15,North
11,10,342,1,1,3,1,23,4,24,16,North
11,11,341,1,1,3,1,22,4,25,16,North
11,12,340,1,1,3,1,22,3,24,16,North
12,12,339,1,1,3,1,22,3,23,16,East
13,12,338,1,1,3,1,23,3,23,15,East
14,12,337,1,1,3,1,24,3,24,15,East
15,12,336,1,1,3,1,25,3,25,15,East
16,12,335,1,1,3,1,24,3,25,16,East
17,12,334,1,1,3,1,25,3,25,15,East
18,12,333,1,1,3,1,24,3,25,14,East
19,12,332,1,1,3,1,24,3,24,14,East
20,12,331,1,1,3,1,24,4,24,15,East
20,13,330,1,1,3,1,24,5,25,15,North
20,14,329,1,1,3,1,25,5,25,15,North
20,15,328,1,1,3,1,24,5,25,14,North
21,15,327,1,1,3,1,24,6,24,14,East
22,15,326,1,1,3,1,24,6,25,14,East
23,15,325,1,1,3,1,24,7,25,15,East
24,15,524,1,1,3,1,24,6,7,1,East
25,15,523,1,1,3,1,25,6,7,1,East
24,15,522,1,1,3,1,25,7,7,1,West
23,15,521,1,1,3,1,25,8,7,1,West
22,15,520,1,1,3,1,25,8,7,1,West
21,15,519,1,1,3,1,24,8,7,1,West
20,15,518,1,1,3,1,25,8,7,1,West
20,14,517,1,1,3,1,25,8,7,1,South
20,13,516,1,1,3,1,25,8,7,1,South
20,12,515,1,1,3,1,25,7,7,1,South
20,11,514,1,1,3,1,25,6,7,1,South
20,10,513,1,1,3,1,25,5,7,1,South
21,10,512,1,1,3,1,24,5,7,1,East
22,10,511,1,1,3,1,24,6,7,1,East
23,10,510,1,1,3,1,24,6,7,1,East
24,10,509,1,1,3,1,23,6,7,1,East
24,9,508,1,1,3,1,23,5,7,1,South
24,8,507,1,1,3,1,24,5,7,1,South
9,1,0,1,5,8,5,11,5,18,5,Stop
9,1,-1,1,5,9,5,11,5,18,5,Stop
9,1,-2,1,4,8,5,11,5,17,5,Stop
9,1,-3,1,3,9,5,10,5,16,5,Stop
10,1,96,1,2,10,5,10,5,17,5,East
11,1,195,1,2,11,5,11,5,17,5,East
12,1,294,1,1,10,5,10,5,16,5,East
13,1,393,1,2,10,4,11,5,17,5,East
14,1,492,1,3,10,3,10,5,18,5,East
15,1,591,1,2,10,3,10,5,18,5,East
15,2,690,1,2,10,4,10,5,17,5,North
15,3,789,1,2,10,3,11,5,18,5,North
15,4,888,1,1,9,3,11,5,18,5,North
15,5,987,1,1,9,3,10,5,18,5,North
16,5,1086,1,1,9,4,10,4,18,5,East
17,5,1185,1,2,9,4,10,4,18,4,East
18,5,1184,1,2,9,3,10,3,18,3,East
18,4,1283,1,1,10,3,10,4,18,3,South
18,3,1582,1,1,10,3,10,5,7,1,South
18,2,1681,1,2,10,4,10,5,6,1,South
18,1,1780,1,1,9,4,10,5,6,2,South
17,1,1879,1,1,9,3,11,5,6,2,West
16,1,1978,1,2,10,3,10,5,6,3,West
15,1,1977,1,2,10,4,9,5,6,2,West
14,1,1976,1,3,10,4,8,5,6,3,West
13,1,1975,1,2,9,4,8,5,6,2,West
13,2,2074,1,1,9,3,8,5,6,3,North
13,3,2173,2,1,8,3,8,5,6,2,North
12,3,2272,1,1,7,3,9,5,6,2,West
11,3,2371,1,2,8,3,10,5,6,3,West
10,3,2470,1,3,7,3,11,5,7,3,West
10,4,2469,1,3,7,3,11,5,6,3,North
10,5,2468,1,4,7,3,11,5,6,4,North
11,5,2667,1,3,8,3,4,1,6,5,East
11,5,2666,1,4,7,3,4,1,6,5,East
10,5,2665,1,5,8,3,4,1,6,4,West
10,4,2664,2,5,9,3,5,1,6,3,South
10,3,2663,3,5,9,4,4,1,7,3,South
9,3,2962,2,5,3,1,5,1,8,3,West
8,3,3261,3,5,4,1,6,1,7,1,West
7,3,3360,4,5,4,2,7,1,7,1,West
6,3,3459,4,4,4,3,7,1,8,1,West
6,2,3558,4,4,3,3,8,1,7,1,South
6,1,3857,4,3,3,3,9,1,7,1,South
6,1,3856,4,3,4,3,8,1,8,1,South
5,1,3955,4,4,4,2,9,1,9,1,West
4,1,4254,4,5,3,1,10,1,9,1,West
4,2,4353,3,5,2,1,11,1,8,1,North
4,3,4452,2,5,2,1,12,1,9,1,North
4,4,4551,2,5,3,1,13,1,9,1,North
1,11,0,6,5,6,9,8,11,14,6,Stop
1,11,-1,6,5,5,9,9,11,14,6,Stop
1,11,-2,6,5,5,10,10,11,14,6,Stop
1,11,-3,6,5,5,10,9,11,14,5,Stop
2,11,-4,5,5,6,10,9,11,14,5,East
3,11,-5,4,5,6,10,9,11,14,5,East
4,11,-6,5,5,6,11,8,11,14,5,East
5,11,-7,4,5,7,11,9,11,14,5,East
6,11,192,4,5,3,1,9,11,14,6,East
7,11,191,4,4,3,1,10,11,14,5,East
8,11,190,4,4,3,1,10,10,14,5,East
9,11,189,5,4,3,1,11,10,14,5,East
10,11,188,5,3,3,1,11,10,14,5,East
11,11,187,5,3,3,1,10,10,14,4,East
11,10,186,5,4,3,1,10,10,14,3,South
11,9,185,4,4,3,1,10,9,15,3,South
10,9,384,5,4,3,1,5,1,15,4,West
9,9,383,5,3,3,1,5,1,15,3,West
8,9,382,6,3,3,1,5,1,15,4,West
8,8,381,5,3,3,1,5,1,14,4,South
8,7,380,5,4,3,1,5,1,14,3,South
8,6,379,4,4,3,1,5,1,13,3,South
9,6,378,4,4,3,1,5,1,14,3,East
10,6,477,4,5,3,1,5,1,15,3,East
10,5,476,3,5,3,1,5,1,15,3,South
10,4,475,2,5,3,1,5,1,16,3,South
10,3,474,2,5,3,1,5,1,16,4,South
9,3,473,2,4,3,1,5,1,15,4,West
8,3,472,1,4,3,1,5,1,15,5,West
7,3,471,1,5,3,1,5,1,15,5,West
6,3,470,1,5,3,1,5,1,15,4,West
5,3,469,1,6,3,1,5,1,14,4,West
4,3,468,1,6,3,1,5,1,13,4,West
3,3,467,1,6,3,1,5,1,14,4,West
2,3,466,1,7,3,1,5,1,14,3,West
2,4,465,1,6,3,1,5,1,15,3,North
2,5,464,1,5,3,1,5,1,14,3,North
2,5,663,1,1,3,1,5,1,13,3,North
1,5,662,1,1,3,1,5,1,13,4,West
1,5,661,1,1,3,1,5,1,13,5,West
2,5,660,1,1,3,1,5,1,13,4,East
3,5,659,1,1,3,1,5,1,13,5,East
4,5,658,1,1,3,1,5,1,13,4,East
5,5,657,1,1,3,1,5,1,13,5,East
6,5,656,1,1,3,1,5,1,13,4,East
7,5,655,1,1,3,1,5,1,13,3,East
8,5,654,1,1,3,1,5,1,13,3,East
9,5,653,1,1,3,1,5,1,13,3,East
10,5,652,1,1,3,1,5,1,13,4,East
11,5,651,1,1,3,1,5,1,13,5,East
12,5,650,1,1,3,1,5,1,13,4,East
13,5,649,1,1,3,1,5,1,13,4,East
12,10,0,5,6,5,12,13,6,13,12,Stop
12,10,-1,5,6,5,12,13,6,13,12,Stop
12,10,-2,5,6,5,12,13,6,13,12,Stop
13,10,-3,5,6,5,12,13,6,13,12,East
14,10,-4,5,6,5,12,13,6,13,12,East
15,10,-5,5,6,5,12,13,6,13,12,East
16,10,-6,5,6,5,12,13,6,13,12,East
17,10,-7,5,6,5,12,13,6,13,12,East
18,10,-8,5,6,5,12,13,6,13,12,East
18,10,-9,5,6,5,12,13,6,13,12,East
18,9,-10,5,6,5,12,13,6,13,12,South
18,8,-11,5,6,5,12,13,6,13,12,South
18,7,-12,5,6,5,12,13,6,13,12,South
18,6,-13,5,6,5,12,13,6,13,12,South
18,5,-14,5,6,5,12,13,6,13,12,South
17,5,-15,5,6,5,12,13,6,13,12,West
16,5,-16,5,6,5,12,13,6,13,12,West
15,5,-17,5,6,5,12,13,6,13,12,West
14,5,-18,5,6,5,12,13,6,13,12,West
13,5,-19,5,6,5,12,13,6,13,12,West
13,6,180,5,6,5,12,5,1,13,12,North
14,6,179,5,6,5,12,5,1,13,12,East
15,6,178,5,6,5,12,5,1,13,12,East
15,7,177,5,6,5,12,5,1,13,12,North
15,8,176,5,6,5,12,5,1,13,12,North
16,8,175,5,6,5,12,5,1,13,12,East
17,8,174,5,6,5,12,5,1,13,12,East
17,9,173,5,6,5,12,5,1,13,12,North
17,10,172,5,6,5,12,5,1,13,12,North
17,11,171,5,6,5,12,5,1,13,12,North
17,12,170,5,6,5,12,5,1,13,12,North
17,13,169,5,6,5,12,5,1,13,12,North
16,13,168,5,6,5,12,5,1,13,12,West
15,13,167,5,6,5,12,5,1,13,12,West
15,14,166,5,6,5,12,5,1,13,12,North
14,14,165,5,6,5,12,5,1,13,12,West
13,14,164,5,6,5,12,5,1,13,12,West
12,14,163,5,6,5,12,5,1,13,12,West
11,14,162,5,6,5,12,5,1,13,12,West
10,14,161,5,6,5,12,5,1,13,12,West
10,13,160,5,6,5,12,5,1,13,12,South
10,12,159,5,6,5,12,5,1,13,12,South
11,12,158,5,6,5,12,5,1,13,12,East
12,12,157,5,6,5,12,5,1,13,12,East
13,12,356,5,6,5,12,5,1,7,1,East
12,12,355,5,6,5,12,5,1,7,1,West
11,12,354,5,6,5,12,5,1,7,1,West
10,12,353,5,6,5,12,5,1,7,1,West
9,12,352,5,6,5,12,5,1,7,1,West
8,12,351,5,6,5,12,5,1,7,1,West
7,12,350,5,6,5,12,5,1,7,1,West
6,12,349,5,6,5,12,5,1,7,1,West
5,12,548,5,6,3,1,5,1,7,1,West
6,12,547,5,6,3,1,5,1,7,1,East
7,12,546,5,6,3,1,5,1,7,1,East
8,12,545,5,6,3,1,5,1,7,1,East
8,13,544,5,6,3,1,5,1,7,1,North
8,14,543,5,6,3,1,5,1,7,1,North
7,14,542,5,6,3,1,5,1,7,1,West
6,14,541,5,6,3,1,5,1,7,1,West
5,14,540,5,6,3,1,5,1,7,1,West
4,14,539,5,6,3,1,5,1,7,1,West
3,14,538,5,6,3,1,5,1,7,1,West
3,13,537,5,6,3,1,5,1,7,1,South
3,12,536,5,6,3,1,5,1,7,1,South
3,11,535,5,6,3,1,5,1,7,1,South
3,10,534,5,6,3,1,5,1,7,1,South
3,9,533,5,6,3,1,5,1,7,1,South
3,8,532,5,6,3,1,5,1,7,1,South
3,7,531,5,6,3,1,5,1,7,1,South
3,6,530,5,6,3,1,5,1,7,1,South
12,10,0,5,6,5,12,13,6,13,12,Stop
12,10,-1,5,6,5,12,13,6,13,12,Stop
12,10,-2,5,6,5,12,13,6,13,12,Stop
13,10,-3,5,6,5,12,13,6,13,12,East
14,10,-4,5,6,5,12,13,6,13,12,East
15,10,-5,5,6,5,12,13,6,13,12,East
16,10,-6,5,6,5,12,13,6,13,12,East
16,11,-7,5,6,5,12,13,6,13,12,North
16,12,-8,5,6,5,12,13,6,13,12,North
16,13,-9,5,6,5,12,13,6,13,12,North
15,13,-10,5,6,5,12,13,6,13,12,West
15,13,-11,5,6,5,12,13,6,13,12,West
15,13,-12,5,6,5,12,13,6,13,12,West
15,14,-13,5,6,5,12,13,6,13,12,North
14,14,-14,5,6,5,12,13,6,13,12,West
13,14,-15,5,6,5,12,13,6,13,12,West
12,14,-16,5,6,5,12,13,6,13,12,West
11,14,-17,5,6,5,12,13,6,13,12,West
10,14,-18,5,6,5,12,13,6,13,12,West
10,13,-19,5,6,5,12,13,6,13,12,South
10,12,-20,5,6,5,12,13,6,13,12,South
11,12,-21,5,6,5,12,13,6,13,12,East
12,12,-22,5,6,5,12,13,6,13,12,East
13,12,177,5,6,5,12,13,6,7,1,East
12,12,176,5,6,5,12,13,6,7,1,West
11,12,175,5,6,5,12,13,6,7,1,West
10,12,174,5,6,5,12,13,6,7,1,West
9,12,173,5,6,5,12,13,6,7,1,West
8,12,172,5,6,5,12,13,6,7,1,West
7,12,171,5,6,5,12,13,6,7,1,West
6,12,170,5,6,5,12,13,6,7,1,West
5,12,369,5,6,3,1,13,6,7,1,West
6,12,368,5,6,3,1,13,6,7,1,East
7,12,367,5,6,3,1,13,6,7,1,East
8,12,366,5,6,3,1,13,6,7,1,East
8,13,365,5,6,3,1,13,6,7,1,North
8,14,364,5,6,3,1,13,6,7,1,North
7,14,363,5,6,3,1,13,6,7,1,West
6,14,362,5,6,3,1,13,6,7,1,West
5,14,361,5,6,3,1,13,6,7,1,West
4,14,360,5,6,3,1,13,6,7,1,West
3,14,359,5,6,3,1,13,6,7,1,West
3,13,358,5,6,3,1,13,6,7,1,South
