@relation 'pacmandirection-weka.filters.unsupervised.attribute.Remove-R1-7,12-19,29'

@attribute distanceGhosts1 numeric
@attribute distanceGhosts2 numeric
@attribute distanceGhosts3 numeric
@attribute distanceGhosts4 numeric
@attribute legalNorth {True,False}
@attribute legalSouth {True,False}
@attribute legalEast {True,False}
@attribute legalWest {True,False}
@attribute legalStop {True,False}
@attribute livingGhost1 {True,False}
@attribute livingGhost2 {True,False}
@attribute livingGhost3 {True,False}
@attribute livingGhost4 {True,False}
@attribute directionPacman {North,South,West,East,Stop,None}

@data
-1,7,9,11,False,True,False,True,True,False,True,True,True,East
-1,9,9,12,True,True,False,True,True,False,True,True,True,South
-1,10,11,13,True,True,False,True,True,False,True,True,True,South
-1,10,11,14,True,False,True,True,True,False,True,True,True,South
-1,12,11,13,False,False,True,True,True,False,True,True,True,East
-1,13,9,12,True,False,True,True,True,False,True,True,True,East
-1,15,9,10,True,False,True,True,True,False,True,True,True,East
-1,17,9,10,True,False,True,True,True,False,True,True,True,East
-1,17,9,10,True,False,True,True,True,False,True,True,True,East
-1,17,7,12,True,False,True,True,True,False,True,True,True,East
-1,17,7,13,True,False,True,True,True,False,True,True,True,East
-1,17,7,13,True,False,True,True,True,False,True,True,True,East
-1,19,5,14,True,False,True,True,True,False,True,True,True,East
-1,19,5,12,True,True,True,True,True,False,True,True,True,North
-1,18,5,12,True,True,True,True,True,False,True,True,True,West
-1,18,4,11,True,True,True,True,True,False,True,True,True,West
-1,17,4,10,True,True,True,True,True,False,True,True,True,North
-1,16,2,8,True,True,True,True,True,False,True,True,True,North
-1,15,1,8,True,True,True,True,True,False,True,True,True,North
-1,13,-1,6,True,True,True,True,True,False,True,False,True,North
-1,11,-1,5,True,True,True,True,True,False,True,False,True,North
-1,11,-1,4,True,True,True,True,True,False,True,False,True,North
-1,9,-1,4,True,True,True,False,True,False,True,False,True,North
-1,9,-1,3,True,True,True,False,True,False,True,False,True,North
-1,7,-1,5,True,True,True,False,True,False,True,False,True,North
-1,7,-1,7,False,True,True,True,True,False,True,False,True,North
-1,7,-1,5,False,False,True,True,True,False,True,False,True,West
-1,7,-1,3,False,False,True,True,True,False,True,False,True,West
-1,5,-1,2,False,False,True,True,True,False,True,False,True,West
-1,4,-1,2,False,False,True,True,True,False,True,False,True,West
-1,3,-1,2,False,True,True,True,True,False,True,False,True,West
-1,4,-1,1,True,True,False,True,True,False,True,False,True,South
-1,6,-1,-1,True,False,True,True,True,False,True,False,False,South
-1,6,-1,-1,True,False,True,True,True,False,True,False,False,West
-1,6,-1,-1,True,False,True,True,True,False,True,False,False,West
-1,6,-1,-1,True,True,True,False,True,False,True,False,False,North
-1,6,-1,-1,False,True,True,True,True,False,True,False,False,North
-1,5,-1,-1,False,False,True,True,True,False,True,False,False,West
-1,5,-1,-1,False,False,True,True,True,False,True,False,False,West
-1,5,-1,-1,False,False,True,True,True,False,True,False,False,West
-1,3,-1,-1,False,False,True,True,True,False,True,False,False,West
16,13,12,15,False,False,True,True,True,True,True,True,True,Stop
15,12,12,16,False,False,True,True,True,True,True,True,True,West
13,14,14,16,True,False,True,True,True,True,True,True,True,West
12,14,12,15,True,True,False,False,True,True,True,True,True,North
12,12,12,13,False,True,False,True,True,True,True,True,True,North
10,12,12,14,False,False,True,True,True,True,True,True,True,West
11,14,13,14,False,False,True,True,True,True,True,True,True,West
13,14,15,16,True,False,True,False,True,True,True,True,True,West
12,14,13,14,True,True,False,False,True,True,True,True,True,North
10,14,13,12,True,True,False,False,True,True,True,True,True,North
8,12,13,12,False,True,True,True,True,True,True,True,True,North
10,14,15,13,False,False,True,True,True,True,True,True,True,West
10,14,17,14,False,False,True,True,True,True,True,True,True,West
11,14,17,15,True,True,True,False,True,True,True,True,True,West
10,14,16,15,True,True,False,False,True,True,True,True,True,North
9,13,16,14,True,True,False,False,True,True,True,True,True,North
8,11,16,12,True,True,True,True,True,True,True,True,True,North
7,9,14,11,False,False,True,True,True,True,True,True,True,East
7,7,12,10,True,False,True,True,True,True,True,True,True,East
7,6,12,9,True,True,False,False,True,True,True,True,True,North
7,6,11,8,True,True,True,False,True,True,True,True,True,North
5,6,9,8,True,True,False,False,True,True,True,True,True,North
3,6,7,6,True,True,False,True,True,True,True,True,True,North
5,6,5,6,True,True,False,False,True,True,True,True,True,North
7,7,7,4,False,True,True,False,True,True,True,True,True,North
5,6,7,4,False,False,True,True,True,True,True,True,True,East
4,4,5,4,False,False,True,True,True,True,True,True,True,East
4,4,3,2,False,False,True,True,True,True,True,True,True,East
2,4,1,1,True,False,True,True,True,True,True,True,True,East
1,3,-1,2,False,True,True,True,True,True,True,False,True,East
-1,1,-1,2,True,True,True,False,True,False,True,False,True,South
-1,1,-1,2,False,True,True,True,True,False,True,False,True,North
-1,3,-1,1,True,False,True,True,True,False,True,False,True,West
-1,4,-1,-1,False,False,True,True,True,False,True,False,False,West
-1,2,-1,-1,True,False,True,True,True,False,True,False,False,East
16,13,12,15,False,False,True,True,True,True,True,True,True,Stop
15,13,14,16,False,False,True,True,True,True,True,True,True,West
13,15,14,17,True,False,True,True,True,True,True,True,True,West
13,14,14,15,True,True,False,False,True,True,True,True,True,North
12,12,12,13,False,True,False,True,True,True,True,True,True,North
10,13,14,15,False,False,True,True,True,True,True,True,True,West
10,14,16,16,False,False,True,True,True,True,True,True,True,West
11,16,16,18,True,False,True,False,True,True,True,True,True,West
10,16,15,17,True,True,False,False,True,True,True,True,True,North
9,16,15,15,True,True,False,False,True,True,True,True,True,North
9,16,13,15,False,True,True,True,True,True,True,True,True,North
11,18,14,15,False,False,True,True,True,True,True,True,True,West
11,18,15,17,False,False,True,True,True,True,True,True,True,West
13,19,15,18,True,True,True,False,True,True,True,True,True,West
12,17,14,16,True,True,False,False,True,True,True,True,True,North
12,17,12,15,True,True,False,False,True,True,True,True,True,North
10,16,12,13,True,True,True,True,True,True,True,True,True,North
9,14,10,11,False,False,True,True,True,True,True,True,True,East
9,14,9,11,True,False,True,True,True,True,True,True,True,East
9,13,7,9,True,True,False,False,True,True,True,True,True,North
9,11,5,9,True,True,True,False,True,True,True,True,True,North
7,11,3,7,True,True,False,False,True,True,True,True,True,North
7,10,2,7,True,True,False,True,True,True,True,True,True,North
9,8,4,7,True,True,False,False,True,True,True,True,True,North
11,6,4,7,False,True,True,False,True,True,True,True,True,North
10,6,3,7,False,False,True,True,True,True,True,True,True,East
9,5,3,6,False,False,True,True,True,True,True,True,True,East
8,4,3,4,False,False,True,True,True,True,True,True,True,East
7,3,4,2,True,False,True,True,True,True,True,True,True,East
5,3,5,2,False,True,True,True,True,True,True,True,True,East
4,3,5,-1,False,True,True,True,True,True,True,True,False,East
3,3,3,-1,True,True,False,True,True,True,True,True,False,South
3,3,2,-1,True,False,True,True,True,True,True,True,False,South
1,2,3,-1,False,False,True,True,True,True,True,True,False,East
-1,4,4,-1,False,False,True,True,True,False,True,True,False,East
-1,4,4,-1,False,False,True,True,True,False,True,True,False,West
-1,5,4,-1,True,False,True,True,True,False,True,True,False,West
-1,6,3,-1,True,False,True,True,True,False,True,True,False,West
-1,7,2,-1,False,False,True,True,True,False,True,True,False,West
-1,9,-1,-1,False,False,True,True,True,False,True,False,False,West
-1,7,-1,-1,False,False,True,True,True,False,True,False,False,East
-1,5,-1,-1,True,False,True,True,True,False,True,False,False,East
-1,4,-1,-1,True,False,True,True,True,False,True,False,False,East
-1,3,-1,-1,True,True,False,True,True,False,True,False,False,North
-1,3,-1,-1,False,True,True,True,True,False,True,False,False,North
16,13,12,15,False,False,True,True,True,True,True,True,True,Stop
15,12,12,15,False,False,True,True,True,True,True,True,True,West
14,14,14,15,True,False,True,True,True,True,True,True,True,West
13,13,14,15,True,True,False,False,True,True,True,True,True,North
12,11,12,13,False,True,False,True,True,True,True,True,True,North
11,12,14,14,False,False,True,True,True,True,True,True,True,West
11,13,14,14,False,False,True,True,True,True,True,True,True,West
13,15,15,15,True,False,True,False,True,True,True,True,True,West
11,14,14,15,True,True,False,False,True,True,True,True,True,North
9,14,14,13,True,True,False,False,True,True,True,True,True,North
8,12,12,12,False,True,True,True,True,True,True,True,True,North
10,13,12,14,False,False,True,True,True,True,True,True,True,West
12,14,13,14,False,False,True,True,True,True,True,True,True,West
12,15,13,16,True,True,True,False,True,True,True,True,True,West
12,15,13,14,True,True,False,False,True,True,True,True,True,North
10,15,12,14,True,True,False,False,True,True,True,True,True,North
10,14,11,14,True,True,True,True,True,True,True,True,True,North
9,12,11,13,False,False,True,True,True,True,True,True,True,East
8,10,10,12,True,False,True,True,True,True,True,True,True,East
8,10,10,10,True,True,False,False,True,True,True,True,True,North
8,9,8,9,True,True,True,False,True,True,True,True,True,North
6,7,7,8,True,True,False,False,True,True,True,True,True,North
4,7,7,8,True,True,False,True,True,True,True,True,True,North
5,7,5,8,True,True,False,False,True,True,True,True,True,North
6,7,6,10,False,True,True,False,True,True,True,True,True,North
5,5,6,8,False,False,True,True,True,True,True,True,True,East
4,3,4,6,False,False,True,True,True,True,True,True,True,East
3,2,3,4,False,False,True,True,True,True,True,True,True,East
2,2,1,3,True,False,True,True,True,True,True,True,True,East
2,1,-1,2,False,True,True,True,True,True,True,False,True,East
2,1,-1,2,True,True,True,False,True,True,True,False,True,South
1,2,-1,2,True,True,False,True,True,True,True,False,True,East
-1,3,-1,3,True,False,True,True,True,False,True,False,True,South
-1,3,-1,2,True,True,False,True,True,False,True,False,True,North
-1,1,-1,1,False,True,True,True,True,False,True,False,True,North
-1,3,-1,-1,True,False,True,True,True,False,True,False,False,East
-1,3,-1,-1,False,True,True,True,True,False,True,False,False,West
16,13,12,15,False,False,True,True,True,True,True,True,True,Stop
15,13,14,15,False,False,True,True,True,True,True,True,True,West
14,15,16,17,True,False,True,True,True,True,True,True,True,West
12,14,15,16,True,True,False,False,True,True,True,True,True,North
11,12,15,14,False,True,False,True,True,True,True,True,True,North
10,14,16,15,False,False,True,True,True,True,True,True,True,West
11,15,17,15,False,False,True,True,True,True,True,True,True,West
13,15,17,17,True,False,True,False,True,True,True,True,True,West
12,13,17,17,True,True,False,False,True,True,True,True,True,North
12,13,16,16,True,True,False,False,True,True,True,True,True,North
12,13,15,15,False,True,True,True,True,True,True,True,True,North
12,13,16,16,False,False,True,True,True,True,True,True,True,West
12,13,16,16,False,False,True,True,True,True,True,True,True,West
13,15,16,16,True,True,True,False,True,True,True,True,True,West
13,13,14,15,True,True,False,False,True,True,True,True,True,North
12,12,14,14,True,True,False,False,True,True,True,True,True,North
12,12,14,13,True,True,True,True,True,True,True,True,True,North
11,12,12,13,False,False,True,True,True,True,True,True,True,East
11,10,10,11,True,False,True,True,True,True,True,True,True,East
11,9,10,10,True,True,False,False,True,True,True,True,True,North
9,7,9,9,True,True,True,False,True,True,True,True,True,North
7,6,7,9,True,True,False,False,True,True,True,True,True,North
7,4,7,8,True,True,False,True,True,True,True,True,True,North
6,6,7,10,True,True,False,False,True,True,True,True,True,North
6,6,7,11,False,True,True,False,True,True,True,True,True,North
6,6,7,9,False,False,True,True,True,True,True,True,True,East
4,4,7,7,False,False,True,True,True,True,True,True,True,East
3,3,6,5,False,False,True,True,True,True,True,True,True,East
3,2,5,3,True,False,True,True,True,True,True,True,True,East
3,4,5,1,False,True,True,True,True,True,True,True,True,East
1,5,4,-1,False,True,True,True,True,True,True,True,False,East
-1,5,6,-1,True,True,False,True,True,False,True,True,False,South
-1,6,4,-1,False,True,True,True,True,False,True,True,False,North
-1,7,4,-1,True,False,True,True,True,False,True,True,False,East
-1,7,3,-1,True,True,False,False,True,False,True,True,False,North
-1,8,2,-1,True,True,False,False,True,False,True,True,False,North
-1,9,-1,-1,False,True,True,False,True,False,True,False,False,North
-1,9,-1,-1,True,True,False,False,True,False,True,False,False,South
-1,8,-1,-1,True,True,False,False,True,False,True,False,False,South
-1,6,-1,-1,True,False,True,True,True,False,True,False,False,South
-1,6,-1,-1,False,True,True,True,True,False,True,False,False,West
-1,5,-1,-1,False,True,True,True,True,False,True,False,False,West
-1,4,-1,-1,True,True,True,False,True,False,True,False,False,South
-1,3,-1,-1,True,False,True,True,True,False,True,False,False,South
-1,2,-1,-1,False,False,True,True,True,False,True,False,False,West
16,13,12,15,False,False,True,True,True,True,True,True,True,Stop
15,13,13,15,False,False,True,True,True,True,True,True,True,West
14,15,15,16,True,False,True,True,True,True,True,True,True,West
12,14,13,14,True,True,False,False,True,True,True,True,True,North
10,12,12,13,False,True,False,True,True,True,True,True,True,North
12,14,14,14,False,False,True,True,True,True,True,True,True,West
14,16,15,14,False,False,True,True,True,True,True,True,True,West
16,18,17,15,True,False,True,False,True,True,True,True,True,West
16,17,15,14,True,True,False,False,True,True,True,True,True,North
15,15,13,14,True,True,False,False,True,True,True,True,True,North
14,15,12,13,False,True,True,True,True,True,True,True,True,North
16,15,12,14,False,False,True,True,True,True,True,True,True,West
16,15,12,15,False,False,True,True,True,True,True,True,True,West
17,17,14,17,True,True,True,False,True,True,True,True,True,West
15,16,13,16,True,True,False,False,True,True,True,True,True,North
13,14,12,16,True,True,False,False,True,True,True,True,True,North
13,12,10,15,True,True,True,True,True,True,True,True,True,North
11,12,10,13,False,False,True,True,True,True,True,True,True,East
9,11,10,13,True,False,True,True,True,True,True,True,True,East
9,11,10,11,True,True,False,False,True,True,True,True,True,North
9,11,8,11,True,True,True,False,True,True,True,True,True,North
7,10,7,9,True,True,False,False,True,True,True,True,True,North
7,9,7,7,True,True,False,True,True,True,True,True,True,North
5,9,8,7,True,True,False,False,True,True,True,True,True,North
7,9,9,7,False,True,True,False,True,True,True,True,True,North
6,7,8,7,False,False,True,True,True,True,True,True,True,East
6,7,8,5,False,False,True,True,True,True,True,True,True,East
4,5,6,3,False,False,True,True,True,True,True,True,True,East
2,3,6,3,True,False,True,True,True,True,True,True,True,East
1,2,6,1,False,True,True,True,True,True,True,True,True,East
-1,-1,4,1,True,True,True,False,True,False,False,True,True,South
16,13,12,15,False,False,True,True,True,True,True,True,True,Stop
15,12,12,16,False,False,True,True,True,True,True,True,True,West
13,12,13,17,True,False,True,True,True,True,True,True,True,West
11,11,12,16,True,True,False,False,True,True,True,True,True,North
10,11,12,15,False,True,False,True,True,True,True,True,True,North
12,11,14,16,False,False,True,True,True,True,True,True,True,West
14,10,15,17,False,False,True,True,True,True,True,True,True,West
16,11,17,18,True,False,True,False,True,True,True,True,True,West
16,11,15,16,True,True,False,False,True,True,True,True,True,North
16,10,13,15,True,True,False,False,True,True,True,True,True,North
16,9,13,14,False,True,True,True,True,True,True,True,True,North
16,10,13,16,False,False,True,True,True,True,True,True,True,West
18,12,14,16,False,False,True,True,True,True,True,True,True,West
20,13,16,17,True,True,True,False,True,True,True,True,True,West
19,11,15,17,True,True,False,False,True,True,True,True,True,North
17,11,15,16,True,True,False,False,True,True,True,True,True,North
16,10,13,15,True,True,True,True,True,True,True,True,True,North
15,8,13,13,False,False,True,True,True,True,True,True,True,East
15,8,13,11,True,False,True,True,True,True,True,True,True,East
14,6,12,9,True,True,False,False,True,True,True,True,True,North
13,5,11,8,True,True,True,False,True,True,True,True,True,North
13,3,10,8,True,True,False,False,True,True,True,True,True,North
13,3,8,7,True,True,False,True,True,True,True,True,True,North
11,4,8,5,True,True,False,False,True,True,True,True,True,North
13,4,8,7,False,True,True,False,True,True,True,True,True,North
11,3,6,7,False,False,True,True,True,True,True,True,True,East
11,3,5,7,False,False,True,True,True,True,True,True,True,East
11,3,5,5,False,False,True,True,True,True,True,True,True,East
9,2,4,3,True,False,True,True,True,True,True,True,True,East
9,4,3,3,False,True,True,True,True,True,True,True,True,East
9,5,1,3,False,True,True,True,True,True,True,True,True,East
9,7,2,3,True,False,True,True,True,True,True,True,True,East
8,8,2,3,False,False,True,True,True,True,True,True,True,East
8,9,4,5,False,False,True,True,True,True,True,True,True,East
7,10,5,7,False,False,True,True,True,True,True,True,True,East
6,11,7,7,False,True,False,True,True,True,True,True,True,East
4,9,7,6,True,True,False,False,True,True,True,True,True,South
4,9,8,8,True,True,True,False,True,True,True,True,True,South
2,10,8,8,False,False,True,True,True,True,True,True,True,East
2,10,10,10,True,True,True,True,True,True,True,True,True,East
1,12,11,12,False,False,True,True,True,True,True,True,True,East
-1,13,13,13,False,False,True,True,True,False,True,True,True,East
-1,11,13,13,False,False,True,True,True,False,True,True,True,West
-1,10,13,13,True,True,True,True,True,False,True,True,True,West
-1,10,11,11,False,False,True,True,True,False,True,True,True,West
-1,9,10,10,True,True,True,False,True,False,True,True,True,West
-1,9,9,9,True,True,False,False,True,False,True,True,True,North
-1,11,8,9,False,True,False,True,True,False,True,True,True,North
-1,10,7,8,False,False,True,True,True,False,True,True,True,West
-1,8,5,7,False,False,True,True,True,False,True,True,True,West
-1,7,3,6,False,False,True,True,True,False,True,True,True,West
-1,7,2,5,True,False,True,True,True,False,True,True,True,West
-1,5,-1,3,False,True,True,True,True,False,True,False,True,West
-1,5,-1,1,False,True,True,True,True,False,True,False,True,West
-1,3,-1,-1,True,False,True,True,True,False,True,False,False,West
-1,5,-1,-1,False,True,True,True,True,False,True,False,False,East
-1,3,-1,-1,True,True,True,False,True,False,True,False,False,South
-1,3,-1,-1,True,False,True,True,True,False,True,False,False,South
16,13,12,15,False,False,True,True,True,True,True,True,True,Stop
14,13,14,16,False,False,True,True,True,True,True,True,True,West
12,13,15,17,True,False,True,True,True,True,True,True,True,West
11,13,13,16,True,True,False,False,True,True,True,True,True,North
10,11,13,15,False,True,False,True,True,True,True,True,True,North
10,11,15,15,False,False,True,True,True,True,True,True,True,West
12,12,15,16,False,False,True,True,True,True,True,True,True,West
13,12,15,17,True,False,True,False,True,True,True,True,True,West
13,10,14,16,True,True,False,False,True,True,True,True,True,North
13,10,14,14,True,True,False,False,True,True,True,True,True,North
12,10,13,12,False,True,True,True,True,True,True,True,True,North
12,12,14,14,False,False,True,True,True,True,True,True,True,West
14,14,14,15,False,False,True,True,True,True,True,True,True,West
16,16,16,15,True,True,True,False,True,True,True,True,True,West
16,14,15,13,True,True,False,False,True,True,True,True,True,North
14,14,14,13,True,True,False,False,True,True,True,True,True,North
12,14,13,13,True,True,True,True,True,True,True,True,True,North
11,13,12,11,False,False,True,True,True,True,True,True,True,East
11,11,10,9,True,False,True,True,True,True,True,True,True,East
9,10,9,9,True,True,False,False,True,True,True,True,True,North
9,9,7,7,True,True,True,False,True,True,True,True,True,North
9,9,5,7,True,True,False,False,True,True,True,True,True,North
9,7,3,5,True,True,False,True,True,True,True,True,True,North
9,7,4,6,True,True,False,False,True,True,True,True,True,North
11,7,6,7,False,True,True,False,True,True,True,True,True,North
9,7,4,5,False,False,True,True,True,True,True,True,True,East
8,5,3,5,False,False,True,True,True,True,True,True,True,East
8,3,3,3,False,False,True,True,True,True,True,True,True,East
7,3,4,3,True,False,True,True,True,True,True,True,True,East
5,3,4,3,False,True,True,True,True,True,True,True,True,East
3,1,5,3,False,True,True,True,True,True,True,True,True,East
1,-1,3,5,True,True,False,True,True,True,False,True,True,South
-1,-1,2,6,True,False,True,True,True,False,False,True,True,South
-1,-1,1,8,True,False,True,True,True,False,False,True,True,West
-1,-1,-1,8,False,False,True,True,True,False,False,False,True,West
-1,-1,-1,6,True,False,True,True,True,False,False,False,True,East
-1,-1,-1,6,True,False,True,True,True,False,False,False,True,East
-1,-1,-1,7,True,True,False,True,True,False,False,False,True,North
-1,-1,-1,9,False,True,True,True,True,False,False,False,True,North
-1,-1,-1,7,True,False,True,True,True,False,False,False,True,East
-1,-1,-1,5,False,False,True,True,True,False,False,False,True,East
-1,-1,-1,5,False,False,True,True,True,False,False,False,True,East
-1,-1,-1,5,False,False,True,True,True,False,False,False,True,East
-1,-1,-1,3,False,True,False,True,True,False,False,False,True,East
13,25,28,29,False,True,True,False,True,True,True,True,True,Stop
13,24,27,27,True,True,False,False,True,True,True,True,True,South
11,22,26,27,True,True,True,False,True,True,True,True,True,South
9,20,25,25,True,True,True,False,True,True,True,True,True,South
8,18,24,25,True,True,True,False,True,True,True,True,True,South
8,17,22,25,True,True,False,False,True,True,True,True,True,South
8,16,21,25,True,True,True,False,True,True,True,True,True,South
6,15,19,27,True,True,False,False,True,True,True,True,True,South
6,14,17,28,True,True,False,False,True,True,True,True,True,South
5,12,16,28,True,True,False,False,True,True,True,True,True,South
5,12,14,28,True,True,False,False,True,True,True,True,True,South
5,10,12,28,True,True,False,False,True,True,True,True,True,South
7,8,14,30,True,True,True,False,True,True,True,True,True,South
5,8,12,30,False,True,True,True,True,True,True,True,True,East
5,7,11,30,True,True,True,True,True,True,True,True,True,East
3,7,11,30,True,True,True,True,True,True,True,True,True,East
1,5,10,30,True,True,True,True,True,True,True,True,True,East
-1,5,11,30,True,True,True,True,True,False,True,True,True,North
-1,4,9,30,True,True,False,True,True,False,True,True,True,East
-1,2,9,30,True,False,True,True,True,False,True,True,True,South
-1,2,7,29,False,False,True,True,True,False,True,True,True,East
-1,2,6,29,True,True,True,True,True,False,True,True,True,East
-1,2,5,27,True,True,True,True,True,False,True,True,True,East
-1,2,5,27,True,True,True,True,True,False,True,True,True,East
-1,-1,5,25,True,True,False,True,True,False,False,True,True,East
-1,-1,5,24,True,True,False,True,True,False,False,True,True,North
-1,-1,3,22,True,True,False,True,True,False,False,True,True,North
-1,-1,3,22,True,True,False,True,True,False,False,True,True,North
-1,-1,4,20,True,True,False,True,True,False,False,True,True,North
-1,-1,5,20,True,True,False,True,True,False,False,True,True,North
-1,-1,7,20,False,True,True,True,True,False,False,True,True,North
-1,-1,5,18,False,False,True,True,True,False,False,True,True,East
-1,-1,3,18,False,True,True,True,True,False,False,True,True,East
-1,-1,3,19,True,True,True,False,True,False,False,True,True,South
-1,-1,2,17,True,True,True,True,True,False,False,True,True,East
-1,-1,-1,19,True,True,True,True,True,False,False,False,True,South
-1,-1,-1,18,True,False,True,True,True,False,False,False,True,East
-1,-1,-1,17,True,False,True,True,True,False,False,False,True,East
-1,-1,-1,16,True,False,True,True,True,False,False,False,True,East
-1,-1,-1,15,True,False,True,True,True,False,False,False,True,East
-1,-1,-1,13,True,False,True,True,True,False,False,False,True,East
-1,-1,-1,13,True,False,True,True,True,False,False,False,True,East
-1,-1,-1,12,True,True,False,True,True,False,False,False,True,North
-1,-1,-1,10,True,True,False,True,True,False,False,False,True,North
-1,-1,-1,10,True,True,False,True,True,False,False,False,True,North
-1,-1,-1,9,True,True,False,True,True,False,False,False,True,North
-1,-1,-1,7,True,True,True,False,True,False,False,False,True,North
-1,-1,-1,5,True,False,True,True,True,False,False,False,True,East
-1,-1,-1,3,True,True,True,True,True,False,False,False,True,North
13,25,28,29,False,True,True,False,True,True,True,True,True,Stop
12,24,27,28,True,True,False,False,True,True,True,True,True,South
10,22,27,26,True,True,True,False,True,True,True,True,True,South
8,20,26,24,True,True,True,False,True,True,True,True,True,South
8,19,25,26,True,True,True,False,True,True,True,True,True,South
6,19,24,27,True,True,False,False,True,True,True,True,True,South
6,17,22,29,True,True,True,False,True,True,True,True,True,South
6,15,22,29,True,True,False,False,True,True,True,True,True,South
4,13,20,30,True,True,False,False,True,True,True,True,True,South
4,13,18,31,True,True,False,False,True,True,True,True,True,South
4,12,18,31,True,True,False,False,True,True,True,True,True,South
3,10,18,31,True,True,False,False,True,True,True,True,True,South
4,11,16,31,True,True,True,False,True,True,True,True,True,South
3,9,16,31,False,True,True,True,True,True,True,True,True,East
3,9,15,29,True,True,True,True,True,True,True,True,True,East
1,9,14,29,True,True,True,True,True,True,True,True,True,East
-1,7,14,27,True,True,True,True,True,False,True,True,True,East
-1,5,14,26,True,False,True,True,True,False,True,True,True,East
-1,4,12,26,False,False,True,True,True,False,True,True,True,East
-1,2,10,26,True,True,True,True,True,False,True,True,True,East
-1,-1,8,24,True,True,True,True,True,False,False,True,True,East
-1,-1,8,22,True,True,True,True,True,False,False,True,True,East
-1,-1,8,22,True,True,False,True,True,False,False,True,True,East
-1,-1,10,20,True,True,False,True,True,False,False,True,True,North
-1,-1,12,20,True,True,False,True,True,False,False,True,True,North
-1,-1,12,18,True,True,False,True,True,False,False,True,True,North
-1,-1,14,17,True,True,False,True,True,False,False,True,True,North
-1,-1,14,16,True,True,False,True,True,False,False,True,True,North
-1,-1,16,14,False,True,True,True,True,False,False,True,True,North
-1,-1,16,14,False,False,True,True,True,False,False,True,True,East
-1,-1,14,12,False,True,True,True,True,False,False,True,True,East
-1,-1,12,12,True,True,True,True,True,False,False,True,True,East
-1,-1,12,13,True,True,True,True,True,False,False,True,True,South
-1,-1,10,13,True,True,True,True,True,False,False,True,True,South
-1,-1,10,14,True,True,False,True,True,False,False,True,True,South
-1,-1,8,14,True,True,True,True,True,False,False,True,True,South
-1,-1,8,16,True,True,False,True,True,False,False,True,True,South
-1,-1,8,16,True,True,True,True,True,False,False,True,True,South
-1,-1,6,14,False,False,True,True,True,False,False,True,True,East
-1,-1,6,12,False,False,True,True,True,False,False,True,True,East
-1,-1,4,12,False,True,True,True,True,False,False,True,True,East
-1,-1,2,11,False,True,True,True,True,False,False,True,True,East
-1,-1,2,13,True,True,True,True,True,False,False,True,True,South
-1,-1,2,14,True,True,True,True,True,False,False,True,True,South
-1,-1,1,15,True,True,True,True,True,False,False,True,True,West
-1,-1,-1,15,True,False,True,True,True,False,False,False,True,South
-1,-1,-1,17,True,False,True,True,True,False,False,False,True,West
-1,-1,-1,17,True,False,True,True,True,False,False,False,True,West
-1,-1,-1,17,True,False,True,True,True,False,False,False,True,West
-1,-1,-1,16,True,True,True,True,True,False,False,False,True,North
-1,-1,-1,15,True,True,False,True,True,False,False,False,True,North
-1,-1,-1,13,True,True,True,True,True,False,False,False,True,North
-1,-1,-1,11,True,True,False,True,True,False,False,False,True,North
-1,-1,-1,11,True,True,True,True,True,False,False,False,True,North
-1,-1,-1,9,True,True,False,True,True,False,False,False,True,North
-1,-1,-1,7,True,True,True,True,True,False,False,False,True,North
-1,-1,-1,5,True,False,True,True,True,False,False,False,True,East
-1,-1,-1,4,True,False,True,True,True,False,False,False,True,East
-1,-1,-1,2,True,False,True,True,True,False,False,False,True,East
-1,-1,-1,4,True,False,True,True,True,False,False,False,True,East
-1,-1,-1,2,True,False,True,True,True,False,False,False,True,West
-1,-1,-1,2,True,False,True,True,True,False,False,False,True,West
-1,-1,-1,2,True,True,True,True,True,False,False,False,True,North
13,25,28,29,False,True,True,False,True,True,True,True,True,Stop
13,23,28,27,True,True,False,False,True,True,True,True,True,South
11,21,26,25,True,True,True,False,True,True,True,True,True,South
10,21,25,25,True,True,True,False,True,True,True,True,True,South
8,19,25,25,True,True,True,False,True,True,True,True,True,South
7,19,24,27,True,True,False,False,True,True,True,True,True,South
5,18,24,28,True,True,True,False,True,True,True,True,True,South
3,18,24,28,True,True,False,False,True,True,True,True,True,South
3,16,22,28,True,True,False,False,True,True,True,True,True,South
3,14,20,28,True,True,False,False,True,True,True,True,True,South
2,13,19,28,True,True,False,False,True,True,True,True,True,South
2,13,17,30,True,True,False,False,True,True,True,True,True,South
4,13,17,30,True,True,True,False,True,True,True,True,True,South
4,11,17,30,False,True,True,True,True,True,True,True,True,East
3,11,17,29,True,True,True,True,True,True,True,True,True,East
2,9,17,28,True,True,True,True,True,True,True,True,True,East
2,9,17,28,True,True,True,True,True,True,True,True,True,North
2,9,17,28,True,True,True,False,True,True,True,True,True,West
-1,8,15,27,True,True,True,True,True,False,True,True,True,East
-1,7,15,25,True,True,True,True,True,False,True,True,True,East
-1,7,13,24,True,True,False,True,True,False,True,True,True,East
-1,5,11,24,True,False,True,True,True,False,True,True,True,South
-1,3,10,24,False,False,True,True,True,False,True,True,True,East
-1,1,8,24,True,True,True,True,True,False,True,True,True,East
-1,2,6,23,True,True,True,True,True,False,True,True,True,East
-1,2,6,23,True,True,True,True,True,False,True,True,True,East
