@RELATION pacmandirection
@ATTRIBUTE posPacmanX  NUMERIC
@ATTRIBUTE posPacmanY   NUMERIC
@ATTRIBUTE score   NUMERIC
@ATTRIBUTE directionGhost1  {North,South,West,East,Stop,None}
@ATTRIBUTE directionGhost2  {North,South,West,East,Stop,None}
@ATTRIBUTE directionGhost3  {North,South,West,East,Stop,None}
@ATTRIBUTE directionGhost4  {North,South,West,East,Stop,None}
@ATTRIBUTE distanceGhosts1   NUMERIC
@ATTRIBUTE distanceGhosts2   NUMERIC
@ATTRIBUTE distanceGhosts3   NUMERIC
@ATTRIBUTE distanceGhosts4   NUMERIC
@ATTRIBUTE posGhost1X   NUMERIC
@ATTRIBUTE posGhost1Y   NUMERIC
@ATTRIBUTE posGhost2X   NUMERIC
@ATTRIBUTE posGhost2Y   NUMERIC
@ATTRIBUTE posGhost3X   NUMERIC
@ATTRIBUTE posGhost3Y   NUMERIC
@ATTRIBUTE posGhost4X   NUMERIC
@ATTRIBUTE posGhost4Y   NUMERIC
@ATTRIBUTE legalNorth   {True,False}
@ATTRIBUTE legalSouth   {True,False}
@ATTRIBUTE legalEast   {True,False}
@ATTRIBUTE legalWest   {True,False}
@ATTRIBUTE legalStop   {True,False}
@ATTRIBUTE livingGhost1   {True,False}
@ATTRIBUTE livingGhost2   {True,False}
@ATTRIBUTE livingGhost3   {True,False}
@ATTRIBUTE livingGhost4   {True,False}
@ATTRIBUTE previousScore   NUMERIC
@ATTRIBUTE directionPacman  {North,South,West,East,Stop,None}

@DATA
12,10,0,None,None,None,None,11,9,5,3,5,6,5,12,13,6,13,12,False,False,True,True,True,True,True,True,True,0,Stop,
11,10,-1,Stop,Stop,Stop,Stop,10,8,6,4,5,6,5,12,13,6,13,12,False,False,True,True,True,True,True,True,True,0,West,
10,10,-2,Stop,Stop,Stop,Stop,9,7,7,5,5,6,5,12,13,6,13,12,False,False,True,True,True,True,True,True,True,-1,West,
9,10,-3,Stop,Stop,Stop,Stop,8,6,8,6,5,6,5,12,13,6,13,12,False,False,True,True,True,True,True,True,True,-2,West,
8,10,-4,Stop,Stop,Stop,Stop,7,5,9,7,5,6,5,12,13,6,13,12,False,False,True,True,True,True,True,True,True,-3,West,
7,10,-5,Stop,Stop,Stop,Stop,6,4,10,8,5,6,5,12,13,6,13,12,False,False,True,True,True,True,True,True,True,-4,West,
6,10,-6,Stop,Stop,Stop,Stop,5,3,11,9,5,6,5,12,13,6,13,12,False,False,True,True,True,True,True,True,True,-5,West,
5,10,-7,Stop,Stop,Stop,Stop,4,2,12,10,5,6,5,12,13,6,13,12,False,True,True,True,True,True,True,True,True,-6,West,
4,10,-8,Stop,Stop,Stop,Stop,5,3,13,11,5,6,5,12,13,6,13,12,False,True,True,True,True,True,True,True,True,-7,West,
4,9,-9,Stop,Stop,Stop,Stop,4,4,12,12,5,6,5,12,13,6,13,12,True,True,True,True,True,True,True,True,True,-8,South,
4,8,-10,Stop,Stop,Stop,Stop,3,5,11,13,5,6,5,12,13,6,13,12,True,True,True,True,True,True,True,True,True,-9,South,
4,7,-11,Stop,Stop,Stop,Stop,2,6,10,14,5,6,5,12,13,6,13,12,True,True,False,True,True,True,True,True,True,-10,South,
4,6,-12,Stop,Stop,Stop,Stop,1,7,9,15,5,6,5,12,13,6,13,12,True,True,True,True,True,True,True,True,True,-11,South,
5,6,187,Stop,Stop,Stop,Stop,-1,6,8,14,1,1,5,12,13,6,13,12,False,True,True,True,True,False,True,True,True,-12,East,
6,6,186,Stop,Stop,Stop,Stop,-1,7,7,13,1,1,5,12,13,6,13,12,False,True,True,True,True,False,True,True,True,187,East,
7,6,185,Stop,Stop,Stop,Stop,-1,8,6,12,1,1,5,12,13,6,13,12,False,True,True,True,True,False,True,True,True,186,East,
8,6,184,Stop,Stop,Stop,Stop,-1,9,5,11,1,1,5,12,13,6,13,12,False,True,False,True,True,False,True,True,True,185,East,
8,5,183,Stop,Stop,Stop,Stop,-1,10,6,12,1,1,5,12,13,6,13,12,True,True,False,True,True,False,True,True,True,184,South,
8,4,182,Stop,Stop,Stop,Stop,-1,11,7,13,1,1,5,12,13,6,13,12,True,True,False,True,True,False,True,True,True,183,South,
